mu_alpha,mu_beta,mu_kappa,mu_decay,sigma_alpha,sigma_beta,sigma_kappa,sigma_decay
0.11104998,-0.68841374,0.10878417,-0.67556951,1.9514631,1.6481983,0.51943236,3.6678262
0.395334,-0.81361939,0.085727136,-1.2221286,1.688398,1.5497875,0.47019161,3.498905
0.91470333,-0.60036886,0.094956665,-0.88285602,1.7099465,1.7180806,0.57689162,3.6172083
0.7439961,-1.1363432,0.20345104,-0.66579415,1.4386449,2.019026,0.59703135,3.8505711
0.94217645,-0.73341779,0.07100112,-1.3968356,1.8225508,1.4279611,0.77423648,5.002721
-0.19068318,-0.46985498,0.040182497,0.15022349,2.0661364,2.3098091,0.60205872,1.6130281
-0.34659274,0.1359509,-0.1033712,-1.9452153,2.5105889,0.74603148,0.64624722,6.0639437
0.53330397,-0.33688163,-0.13519076,-0.27372721,2.4309068,1.2247206,0.81911406,4.2199186
0.62999446,-0.45664795,-0.18824819,-0.26943315,2.3722558,1.229354,0.80146428,3.9303674
-1.1687134,0.49868648,0.085831034,0.1447488,2.3689828,0.51037264,0.54681574,2.0105349
-0.92687675,0.36245818,-0.021151835,0.66494621,1.7734504,0.76788571,0.5476625,2.8179961
0.28626612,-0.14284088,0.15043989,1.4075755,4.3340413,0.83019579,0.62118002,2.8707681
1.0877585,-0.063115028,-0.16010689,1.4185081,2.9408535,0.45664237,0.84224977,2.8905424
-1.0414807,-0.34379143,0.10084136,0.18598171,3.7458933,0.74036644,0.47311433,3.763678
-0.60983504,0.61967133,0.021157499,0.75960722,1.3134627,0.76034096,0.68105522,2.5532225
-0.68036265,0.38107969,-0.056443275,0.51696203,4.0541084,0.94191603,0.65326969,2.4304713
-0.38056047,0.45712892,-0.053450399,1.9804468,2.7239503,0.78213928,0.65083564,3.608421
-1.5037777,0.32830131,-0.075523082,2.7793255,3.2491933,1.2196338,0.60800645,4.6117885
-0.0049989678,0.076318864,-0.058073777,2.6606025,2.0162102,0.83963567,0.49573346,4.6275243
-1.6573865,0.33366803,7.4861349e-4,-0.22892815,3.3391713,0.92855459,0.67333418,3.3902378
-2.0362776,0.25919094,0.0027486043,-0.68626941,3.6797873,0.81934391,0.65068314,3.7620196
-0.60280287,0.6691419,-0.0080810429,0.56817382,2.0855975,0.75663899,0.55009172,3.4806703
-0.93606816,0.15321812,0.22239088,0.87444831,5.8839314,0.50210215,0.65875916,3.1441747
0.03319177,-0.029279533,0.18562686,1.9944903,3.3558037,0.56883377,0.40433505,2.8539176
1.2876242,0.15046279,0.24158321,0.77937814,5.5723882,0.49607606,0.67804495,3.5964361
-0.45224995,0.40445342,-0.098407382,0.23349775,2.8684497,0.60217272,0.78460435,2.2325588
-1.5978724,0.66211616,-0.017410265,-0.32253548,2.3574701,0.35978523,0.57986287,2.4488974
0.43371895,0.20608382,0.096023882,-1.6645008,4.023933,1.054482,0.65873563,3.3294875
0.28875723,0.35876915,0.048730516,-1.2782686,2.548275,0.6668336,0.64378019,2.8590278
-1.4898914,0.27340179,0.13417469,-1.3277983,4.2754194,1.1837212,0.83135302,3.5490844
-1.1239205,0.36550546,0.1798025,-1.0524002,2.782935,0.91748217,0.85013956,1.9226835
0.83225793,-0.17999404,-0.0086209834,0.20880765,2.8230757,1.3286765,0.65689546,3.7782855
0.26005339,0.15662876,0.15490246,-0.91628971,2.5189493,0.76302701,0.49622275,2.5285635
-0.29686709,-0.44867287,0.22558314,-1.9750139,2.0941002,1.6141572,0.61154182,4.3430156
1.6424813,0.10004006,0.20213615,-0.023159409,3.8659188,0.90624091,0.53556786,2.2502097
0.66920114,-0.48385416,0.014572096,-0.46269429,2.7902097,1.5903587,0.61060577,2.0419925
1.0516108,0.048277328,0.23473281,-0.12085588,2.8733863,0.76058988,0.69590367,2.0801623
0.61805729,-0.14003457,0.24603552,0.96344013,3.6689065,0.5429152,0.5884878,3.0538834
0.11606873,-0.30080357,0.20077161,0.72652158,2.6268554,0.95133268,0.49049762,2.7735752
-0.086393633,-0.026109052,0.22124697,0.48278926,3.7727372,0.85865395,0.55111312,2.3929768
-0.090334091,0.19820083,0.11505746,0.29503669,2.1185798,0.73925668,0.63133374,5.6772582
0.32854175,-0.064478313,0.19359325,-0.15641199,2.5809941,0.97002528,0.61458316,4.4474977000000004
0.32336348,-0.47188719,0.34211419,-0.30150545,2.2482284,0.85462006,0.71972369,2.2472667
-0.31007364,-0.079984179,0.29674211,0.31934617,1.3843748,1.0079299,0.77110375,2.5569148
0.13450589,-7.4781651e-4,0.19807455,1.1875728,2.9125142,0.89237605,0.57216539,1.9303505
0.45178609,-0.11254771,0.15247746,0.28054276,3.4544725,1.3894541,0.53212089,3.4284158
-0.53989723,-0.24705462,0.024384758,0.94457216,2.8855457,1.1032281,0.64797751,2.8333217
2.4486225,-0.045808169,-0.041331425,-0.23426563,4.2682556,1.0551842,0.48976441,2.3667786
0.43009562,-0.89067294,-0.032517175,-1.573349,2.3742158,1.4188896,0.52218331,6.3481702
0.73689047,0.079838534,-0.024517945,-0.51394674,1.9796932,0.89587024,0.60031046,2.5175827
-0.44205736,-0.024824918,0.26868754,-0.90856146,3.3925139,0.70214575,0.61398698,3.5786509
0.69784863,0.25660819,0.10701084,-1.3040456,2.3649646,0.76617017,0.66795938,3.0887394
0.1323928,0.24516387,0.094278302,-1.0492138,2.4903088,0.9298529,0.65131593,3.6164186
0.086448296,0.2615592,0.16664944,1.2122153,3.8769671,1.0639267,0.47705854,4.8641696
-0.24178045,0.46364631,0.019724983,1.9737518,3.1107181,1.0594087,0.62003221,5.8413437
-0.59350409,0.23688395,0.023966719,0.89340153,3.0071221,0.79651803,0.71172573,2.3145374
-0.33481036,0.4155209,-0.05183257,-0.96470979,2.5651923,0.79366646,0.73887103,3.3476578
-0.11210756,0.57032168,-9.3145982e-4,-0.79235464,2.2041239,0.83919356,0.58996579,3.7494872
-0.9208855,0.24851474,-0.041366791,-2.8251747,3.7477029,1.0111155,0.59166758,4.4179578
-1.1928009,0.006119009,-0.013653518,-0.04438693,3.0945373,1.2536067,0.54418994,2.8689838
-1.7211637,0.10478725,-0.025137431,0.041410985,3.3765765,1.5713598,0.67695503,3.2926126
-0.30641468,-0.1723449,-0.019349831,0.23959308000000001,4.5613315,0.91729048,0.76200235,4.8037874
0.09524839,0.14894573,-0.063594235,0.418965,3.5424727,1.1547872,0.86018395,1.9915631
0.91285217,-0.049186129,-0.010439736,0.25210141,3.0403521,1.3605027,0.83150547,2.1956785
-0.14572675,-0.20896663,0.083087934,0.40703135,2.9282626,1.0940369,0.67213521,2.3378252
-0.39305856,-0.33735105,0.11221824,0.48719989,4.5430239,1.0063578,0.74570771,2.725929
0.62233463,-0.55443577,0.185009,0.50786858,2.8545737,1.1329785000000001,0.66588732,3.7456338
-0.34891216,-0.05785043,0.27261718,2.4874038,1.9748417,0.76198068,0.39621519,2.5474609
0.47125537,0.019398808,0.39430922,2.0567776,2.0600019,0.50414497,0.56194983,2.1501763
1.1024928,-0.095400677,0.21555792,1.2631679,3.5343713,0.73890413,0.49465445,2.3781807
-0.059898742,0.0087546685,0.28482717,0.66861308,3.1613644,0.68675719,0.41137185,2.4321965
-1.0128719,-0.10086123,0.29395133,-0.058628221,2.277034,0.98018751,0.50893961,3.9701583
-0.33530567,-0.17989919,0.14955961,0.51918716,4.241755,1.2012895,0.55621063,5.5492575
-0.55716358,-0.02506496,0.16402282,0.2008445,2.9313073,0.89588453,0.53001357,2.6613214
-1.0544079,0.10551809,0.1102871,-0.071521278,2.4537373,0.82360954,0.54847366,3.3820784
-0.053696345,-0.18396612,0.19534864,-0.16243105,3.2940909,0.86252643,0.90537844,3.4759001
-0.0079078045,-0.061443752,0.12904532,0.79113511,3.0834842,1.1510535,0.45910709,1.8789957
1.8374896,-0.30815835,-0.012870588,0.58437217,3.0783711,1.6399319,0.4764479,3.2588873
1.1526084,-1.2164277,-0.058423103,0.60259627,3.2097771,1.3772491,0.64613062,2.3236491
-0.015397732,-0.80781524,0.0013395538,0.56865603,1.2215247,1.3597853,0.54368239,2.0348045
0.50481173,-0.45403762,0.070608755,0.92127478,2.881383,1.4791284,0.52896151,2.1006839
-0.30717078,-0.25768386,-0.01666349,1.3081723,2.2714548,1.0893594,0.5830555,2.4212304
-0.044166856,-0.14156312,-0.11210379,0.91414079,3.3624848,0.6970324,0.67346955,3.1970176
0.50430446,0.4917418,-0.10167267,0.13518573,2.2521948,0.75194089,0.75472219,3.5265781
-0.37845868,0.3317344,-0.041732791,0.17038035,1.6842651,0.73812776,0.75249231,4.5262604
2.0727893,-0.21977208,-0.084161161,0.60076808,5.9025875,0.92239521,0.72030956,4.6234287
-0.27220325,-0.59685106,-0.073919826,-0.68010128,2.7281157,1.2154457,0.58347785,3.0106203
3.6015531,-0.044752357,0.036482368,0.51745258,4.1006382,0.8527072,0.52709328,3.5316518
0.34259859,-0.43941354,0.0080220841,1.4794004,1.4815434,0.5796284,0.53482633,3.1925049
-0.47822827,0.44300855,0.079773914,0.6831681,2.3480272,0.19241044,0.4003016,3.1480057
-0.77214061,0.66921102,0.17726898,1.1036757,3.8133166,0.75549186,0.47379994,1.6488874
-1.2129388,0.54101502,0.35387308,-0.13458318,3.7243382,0.45584286,0.68079384,2.8117143000000002
-1.1716758,0.24485251,-0.2961879,0.027882867,3.6554475,0.48053425,0.72344039,2.6797429
0.021859649,0.039003748,-0.11819154,-2.1393919,4.3479421,0.46984873,0.8279022,3.6064855
-0.76149873,0.001838776,-0.20829268,-2.1870293,4.6549985,0.36841404,0.98231795,3.7304247
0.73714648,0.17433817,-0.14870895,-0.96744903,3.7799369,0.53619498,0.78602298,4.6487356
1.1422088,0.32999056,0.072183559,-0.83352855,2.1929093,0.85031605,0.5861627,3.5062265
0.397544,-0.19133956,0.11447754,1.5602742,2.1980609,0.587441,0.78849274,3.4396246
0.89928198,0.080779558,0.26879055,1.7432201,2.20111,1.1975992,0.64948963,3.8674323
0.22964804,-0.71199618,0.28387705,1.8513996,3.2239304,1.8360021,0.48374989,3.7457698
-0.44630805,0.10284435,0.17963247,0.52288373,3.3478562,1.2769796,0.71652562,3.6893985
-1.2034745,-0.043482835,0.14536,0.071798095,3.909532,1.7809289,0.64908721,2.6621739
-0.062010271,-0.050622695,0.039874781,0.4678869,2.9266168,1.2776013,0.54227894,4.0719567
0.045505877,0.34891915,-0.013499455,1.4176286,4.4991532,1.2320605,0.7764027,2.0512994
0.42530437,0.086686393,0.092610494,-0.50247617,2.3062016,0.87366559,0.6817293,3.6201165
-0.52919342,0.31191604,0.039526889,-0.39684562,2.4756593,0.96898186,0.56862014,4.1104755
-0.35766587,0.17913124,0.13076478,-0.45074501,3.1670678,0.45627114,0.58486336,3.5840904
-0.1631527,-0.0025857768,0.17478387,-0.1163182,3.290415,0.51012733,0.50774681,3.3850536
-0.25045486,0.0094501958,0.27827067,0.21570916,2.438017,0.82539146,0.51797411,2.3136771
0.24835477,0.14248433,0.13974655,1.4094017,2.8188118,0.83140779,0.51478425,2.4817542
1.9856881,-0.64222645,0.22108362,0.50581599,3.758936,1.2891971,0.60861681,4.6772906
-0.37987146,-1.1458438,0.08922296,0.24888262,1.8379818,1.27261,0.52875908,3.0051396
1.6539734,-0.41457381,0.21699338,-0.43859725,3.2216144,0.76737741,0.63223382,3.0967721
1.200894,-0.096581418,0.26291965,-0.79281246,3.4901559,0.74958214,0.70638494,3.1917772
0.21523286,0.11844368,-0.21500481,0.084643307,2.3255809,0.81913059,0.58563972,1.7940643
2.0179968,-0.59584254,0.02746461,1.5341572,2.3239273,0.88572693,0.47888988,3.3104975
-0.95759494,0.24125975,-0.11538012,1.8215754,1.597717,0.86205802,0.60029276,2.0112011
0.026508623,-0.039991715,-0.02090596,-0.066578577,5.2223458,0.61878158,0.57560925,3.196767
-0.46615813,-0.14630036,-0.057619719,-0.51285917,2.3190566,0.85443181,0.55974099,2.831819
0.27522603,0.11206525,-0.21690235,-0.68998729,4.0374362,0.46974287,0.81041574,3.9904894
0.49055241,-0.23281261,-0.25093368,0.91680498,1.4121648,0.97258574,0.67651685,3.6905267
1.4506857,-0.30923857,-0.1599617,0.67171775,2.4410099,1.3501635,0.5243491,3.0344728
0.52802048,-0.77378331,-0.29771483,0.88470927,1.5051369000000001,1.2189951,0.73644979,3.5615587
0.45295717,-0.016420888,-0.094913337,0.71020831,2.3656673,1.0246213,0.61317307,4.0455193
-0.34873676,-0.27280485,0.024275596,-0.0071560335,2.5436637,1.1590921,0.61885959,3.2054205
1.2550838,-0.24445614,0.06353495,0.73178648,3.3098662,1.3653029,0.99772122,2.2663072
0.0091496973,0.31028477,0.16973075,1.5040547,1.2054932,1.0767001,0.69734339,3.8347625
1.2862242,-0.071541148,0.15133506,1.6784962,4.158361,1.5020321,0.7290518,3.4281635
0.77979083,0.17459015,0.12160576,1.7072896,3.0193973,1.3647922,0.67806855,2.8200273
-0.30314479,0.0048227211,0.081778764,-0.37700976,3.823616,0.50600567,0.64655238,1.8630573
-0.72291004,-0.097185177,0.24676105,1.3280406,4.036465,0.61690558,0.64952240000000006,4.0037479
0.44811356,0.36862535,0.19856865,1.762202,4.2130342,0.82861321,0.55466808,3.1967443
1.0349401,0.51179591,-0.023680202,2.2053534,4.959787,1.165286,0.48692322,5.4628155
-0.30216553,0.11868411,0.022978039,1.9870858,3.2355792,1.083951,0.45501181,4.1002078
-0.74429962,0.17867581,-0.1644846,1.0743181,2.0330877,0.98725787,0.62372647,2.3905144
3.5565336,-1.2808968,0.05413118,-0.59029427,5.0085356,1.4179727,0.67962652,3.8738303
2.5107543,-0.51368894,-0.0027209976,0.64353012,3.1318545,1.2109304,0.81673286,2.8995862
-0.74550866,-0.31024472,0.050192707,-1.4320945,2.5565636,0.95087407,0.85734747,3.4889582
-0.33257939,-0.32648196,-0.058780023,-2.4418194,2.0782024,0.79523359,0.84248901,3.827756
0.22367336,0.25668197,-0.048210589,-1.1206109,2.2519569,0.39025405,0.47378989,3.9750687
-0.072364098,0.28211852,0.06706346,-2.846355,3.5651672,0.61723609,0.55849907,4.7347477
-0.12276463,-0.016439356,0.2706436,-0.66858495,4.2427734,1.0228866,0.94925523,3.3217468
-1.0485072,-0.0075157768,0.43305494,-1.6394274,3.8805532,1.6980556,0.87071991,5.4681012
1.2214559,0.018243955,0.2740356,-0.37689554,1.8969315,0.985314,0.7068715,2.730638
2.5727187,-1.0813834,0.079037004,0.0074798028,3.6702512,2.0051762,0.63612939,3.7804159
1.7104948,-0.87380659,0.073899138,0.28020852,3.9049941,2.5207332,0.76453869,3.0713162
-0.89911276,0.30051537,0.070840412,0.1412748,2.8654447,0.65877779,0.5459495,2.2765744
1.5970975,-0.57735656,0.090291106,-0.56071202,3.3680084,1.7777455,0.59501286,2.3748791
2.3086649,0.10097259,-0.0049006556,-1.7450615,3.8280055,0.70816782,0.51204772,3.2559449
2.5626179,-0.29971384,0.07000215,-1.0882864,2.7781759,1.1114221,0.53282597,2.6581269
1.0593377,-0.082062237,0.023685048,-0.081324543,1.8715443,0.99586347,0.50897392,2.2649944
1.3912558,-0.19908718,0.18046796,0.39604408,1.7920371,0.83690047,0.56928638,2.6805811
0.88017305,-0.067893163,0.18940062,1.3419884,2.3069764,1.1250583,0.55275693,2.3075401
-0.15293591,-0.64203943,0.12102938,1.3540027,1.9312545,1.0317323,0.51951251,2.1266287
-0.9218112,-0.1828435,0.13103366,1.5534049,1.4572988,0.89941556,0.61626339,3.1888951
-0.6005011,0.20843722,0.14171758,0.29823285,2.9174603,0.49236235,0.58923291,2.3282708
0.34653308,0.13334668,0.24162408,-0.12581332,2.3083009,1.4474343,0.55354583,2.879335
0.80264084,0.075709972,0.22522918,0.074636659,5.4940126,0.82702467,0.42996655,2.9366355
-1.9688146,0.34353427,0.19673321,0.086901082,3.3721136,0.49233919,0.57954184,3.0507429
0.48671307,0.42485776,0.090719786,-0.15446474,3.0939158,0.92096276,0.50698314,3.5638999
-1.2718251,0.054300405,-0.083592434,-0.71289335,4.0658025,0.9206118,0.65315445,2.7858806
-0.38003675,0.22193249,-0.1972868,-0.30523598,2.8677757,0.84820645,0.61200552,3.5621114
-1.148734,0.31444707,0.19965993,0.81395541,2.953751,0.89102399,0.6587026,1.7407569
-1.4660017,0.35163566,0.27208675,1.1648427,3.5753501,0.91018965,0.57516973,2.4531257
-0.13255595,0.069273471,0.22026664,-0.89926985,2.1804392,0.63124768,0.54135623,3.1873656
0.83209358,0.17419974,0.22443782,-1.0272568,4.7110213,0.86314659,0.69936175,3.0773565
-2.024832,0.24172259,0.11016623,-1.1777195,3.6181866,0.91693721,0.77039571,3.2157294
-3.5402265,0.34792405,0.082168046,-0.10035144,5.5854479,1.0312222,0.46541135,2.6484605
-0.55813524,-0.17123922,0.078273203,-0.74183954,3.139874,1.0125886,0.84155316,2.5631206
-0.87839636,0.029934477,-0.11906983,0.70525437,2.5054288,1.3396108,0.85562356,1.7965905
-1.4676576,-0.20869181,-0.13671358,0.99683631,3.1300582,1.1945729,0.81867795,2.0204222
-1.1169123,0.22433069,-0.046709313,0.43475911,2.7499511,0.85108576,0.67302189,2.0319621
-1.1346064,0.005685366,0.15937197,1.1650826,4.7734923,1.2014874,0.72109238,5.6587707
0.039384893,0.29504578,0.12227611,1.5238217,1.7240804,1.1934267,0.44505876,3.1840963
1.6766236,-0.1209224,0.19433656,0.99562019,2.0839344,1.1077784,0.60582673,2.3159076
0.88774841,0.072909931,-0.005473214,0.94231363,2.472463,0.66983191,0.51497342,3.6837125
1.6429405,-0.099682919,0.013558916,0.95664636,2.0831816,0.9661869,0.5215387,4.500729
3.0671472,-0.068132111,0.2112659,0.6661554,5.2195439,0.84385357,0.58262398,2.5271211
-1.2157159,0.69799744,0.17371171999999999,-2.3554252,2.5262061,0.96276561,0.60319618,5.0899447
-1.4048357,0.62575116,0.18865535,-2.1742136,2.9469256,0.81598802,0.67058009,4.0064376
-0.66322187,0.76870805,0.25394487,0.13329416,3.370515,0.85577135,0.67472148,2.3435407
0.39985474,0.68854858,0.086893165,0.94343141,3.3517614,0.68758975,0.62438564,2.4129061
0.027700755,0.43801878,0.16436917,0.0048623818,2.544024,0.89912492,0.68248628,4.2708009
-0.027798419,-0.33882469,6.8867816e-4,-0.96881573,2.9344471,1.2489585,0.74217271,1.8254651
-1.2102571,0.57828236,-0.028256784,-1.2565159,1.7703535,0.46694548,0.73649121,2.8749806
-1.1036019,0.092017403,-0.19134469,-0.22983373000000001,3.9140855,0.82838077,0.90961809,3.1836841
-1.4576021,-0.09599644,-0.17365171,0.36318206,2.5883376,0.7149875,0.65288703,2.5803552
0.02905473,-0.32795478,-0.21736807,1.0347887,2.5643246,1.0076264,0.67683885,2.9993053
-0.047625914,0.10977487,0.080890752,0.80473014,2.1905901,0.83971627,0.55877395,2.2736649
-0.65655306,-0.057184414,0.15503075,0.73434556,2.1309214,1.0321319,0.46004025,2.4417223
0.27195651,-0.84399083,-0.061529949,0.8846797,3.1866914,1.0960394,0.49505496,3.9627056
0.7453729,-0.27096878,-0.038401505,0.60680554,1.826249,1.1407953,0.62474811,2.6731312
0.50244193,-0.71016847,-0.16392452,0.31842638,2.8833359,1.7623461,0.66300512,2.7463912
1.2192653,0.06278324,-0.17574724,0.77723877,1.8420139,1.140331,0.64070109,2.5629679
1.0468417,-0.30253261,-0.078109957,0.92153445,1.9047605,0.94053995,0.46085929,2.7913715
1.4246186,-0.68224177,0.030463541,-0.72483655,3.5977036,1.474009,0.44338237,3.2156331
-0.5322225,-0.15750053,-0.0097188705,0.60144422,1.4868328,1.2944601,0.39424025,3.8608048
0.29191107,-0.39330843,-0.092995384,1.1446838,2.3552751,1.2716766,0.48419042,3.0006067
1.1641623,-0.57212506,-0.1573387,0.6789224,2.4170145,1.7017666,0.70669115,2.704242
-0.3443681,0.34500585,0.066751224,0.82855171,2.2647307,1.4057172,0.34894572,4.7270207
-0.23679913,-0.11727611,0.1035892,0.84598733,2.1614923,0.93434786,0.58496765,2.2984651
0.35216078,-0.27283091,0.15760397,0.27221566,1.4312091,0.74499553,0.49945105,2.6203616
1.6109863,-0.64867414,0.16905532,-0.078690847,2.0503255,2.0041337,0.52056181,2.6469248
-0.42554608,-0.08354938,-0.009010061,0.39632377,2.5297383,0.49611265,0.56275608,2.3915131
2.2201933,0.28983974,-0.030593225,1.1022233,5.1103817,0.93353004,0.5151692,1.7231611
-0.49707656,0.52884065,0.0053788006,0.42114256,2.1692773,0.83505844,0.72097959,3.8947754
-0.93751493,-0.062509112,-0.13703543,-0.37879526,1.9995866,0.66532109,0.66190209,4.9449652
-1.8523132,0.14700807,0.12766374,0.28012301,3.1167085,0.57477366,0.46445667,3.4382587
-1.9350864,0.26457537,0.097756974,0.026047047,3.1055747,0.53523806,0.52498474,3.2887174
-0.54457005,-0.22354275,0.06282843,0.41361263,3.6734601,0.77843421,0.40197016,3.6261066
0.47225258,-0.010359633,0.073028054,-0.23604559,2.4071314,0.70790943,0.41390951,1.5190237
-0.65943291,-0.57604857,-0.062116327,0.61907011,1.7796269,1.3017306,0.47622001,4.2453265
-0.089627891,-0.057111714,0.096109113,0.10452739,1.8341717,0.78059722,0.53648202,3.017729
0.11072897,-0.34023615,0.092496008,0.49765913,3.077972,0.87243643,0.42741244,2.8782618
-0.56393484,-0.52641774,0.064317679,0.27299283,2.3320306,0.94490924,0.46447477,2.8991452
4.1063581,-0.38478247,-0.079824832,-1.4387022,2.4682077,0.80529976,0.9224796,3.3179627
-0.4522625,0.15730803,0.083661384,0.58134685,2.0578698,0.17176583,0.60073479,3.4431305
0.87893845,0.33295611,0.12679452,-0.97828304,3.6371795,0.27425494,0.83784933,3.5566217
-2.5998796,0.70978422,0.12965756,0.71653084,2.9295125,0.51003228,0.53507893,1.9377349
-0.66794962,0.63017805,-0.16606501,0.43370022,2.5828046,0.52819787,0.8183371,3.3390165
-4.2392184,0.43643983,0.21072421,0.54137118,3.3181263,0.73624001,0.65830901,1.7602472
-2.5362039,0.47687947,0.10271962,-0.23745849,5.3323595,0.50455736,0.68435232,2.8836938
-1.3215238,0.49930632,-0.039463892,-0.24243173,2.3224044,0.41225218,0.70161365,3.9408383
-0.60722386,0.11797072,-0.010478613,-0.44016335,2.2258656,0.74378605,0.66443737,4.134034
0.64282863,0.018122315,0.12762289,0.079133968,4.8578552,0.72187135,0.68228828,2.2122182
0.028403298,0.51124626,0.068288488,0.070535859,3.4671304,0.76576247,0.65398643,3.6870759
0.17428508,0.31545122,-0.0079933995,1.1524235,3.5189433,0.95276981,0.53219762,3.6447465
0.13284182,0.0049329098,0.031706249,0.59867294,4.1851921,0.50182443,0.63555105,3.8295613
0.21121205,0.17845503,-0.088089736,1.2232261,2.4750275,0.53620506,0.64960497,4.5345838
0.076693905,-0.14802815,-0.017635088,1.5025888,5.6814261,1.1388442,0.72452229,3.1701969
0.56133915,-0.59126434,0.34123582,0.22074322,1.5243501,1.0894596,0.74795029,3.0256335
-0.54848449,-0.77107408,0.20338816,0.69818568,1.4162336,1.6622822,0.61921941,3.6065323
0.98292239,-0.59406057,0.3437872,0.51608146,3.1575286,1.2576375,0.8406913,3.0688611
0.10805231,0.38429456,0.068859099000000007,-0.33482776,3.8275921,0.84370781,0.6084584,2.8636466
0.16918817,-0.52640493,0.084518812,0.91615446,4.9747735,1.0793349,0.5331277,2.227925
0.62767548,0.10651461,0.13480348,1.2013389,3.64921,0.75051483,0.46887788,4.1872542
-0.88201715,0.5639737,0.049700542,0.87316933,3.4048153,1.2650404,0.57232639,2.7400629
-0.81063944,0.31675386,0.076128029,0.34295703,2.998351,1.2703146,0.62706483,2.8708733
