alpha,beta,p_stay_noreward,p_stay_reward
-0.95339403,0.65856246,0.27820277,0.42682143
-1.0463435,0.78923958,0.25992787,0.43607576
-1.0222901,0.79036478,0.26458156,0.44227718
-0.93994724,0.68170592,0.280911,0.43579608
-0.93270944,0.6838387,0.28237535,0.43810147
-0.93293025,0.62233566,0.28233061,0.42296961
-0.95552781,0.67428272,0.2777745,0.43014855
-0.98818983,0.69261951,0.27126977,0.42664071
-0.91779366,0.68003697,0.28540766,0.44083925
-1.0740597,0.72581505,0.25463182,0.41380816
-0.98502635,0.76377099,0.27189559,0.44491071
-0.97348906,0.75591120999999994,0.27418561,0.44581911
-1.0102096,0.75828591,0.26693883,0.43735006
-1.0102096,0.75828591,0.26693883,0.43735006
-0.99615765,0.74435484,0.26969754,0.43737982
-1.0108846,0.77958773,0.26680678,0.44243221
-0.95138112,0.59845973,0.27860715,0.41267417
-0.90455815,0.6219989,0.2881147,0.42982645
-0.93056145,0.65409662,0.28281082,0.43132068
-0.99610501,0.74896372,0.26970791,0.43852725
-0.98561622,0.67176316,0.27177882,0.42217453
-0.98949069,0.7132696,0.27101269,0.43138047
-0.98507979,0.66787686,0.27188501,0.42135757
-0.98012211,0.67085331,0.27286755,0.42329323
-0.98864068,0.71895179,0.27118065,0.43298347
-0.98800447,0.71879751,0.27130641,0.43310179
-1.0283717000000001,0.73468444,0.2633999,0.4271014
-1.0346468,0.72531139,0.26218422,0.42327698
-1.0129305,0.78089198,0.26640674,0.44224926
-0.94062786,0.67295899,0.28077353,0.43347947
-0.91446982,0.59543483,0.28608604,0.42091094
-0.98809821,0.71627342,0.27128788,0.43245917
-0.99671123,0.69472791,0.26958852,0.42507272
-0.94654853,0.69965095,0.27957947,0.43858726
-1.0125663,0.69438912,0.26647792,0.42112005
-1.0036736,0.73526152,0.26821976,0.43329697
-0.99862161,0.69159096,0.26921252,0.42383969
-0.99237625,0.69790141000000006,0.27044298,0.42690871
-0.96886306,0.72642822,0.27510718,0.43968641
-0.93949705,0.75251782,0.28100195,0.45339091
-0.95491954,0.73578005,0.27789654,0.44543332
-0.97011772,0.71918706,0.27485704,0.43759445
-0.97305778,0.69059716,0.27427144,0.42985062
-0.96162346,0.68198357,0.27655327,0.43054206
-0.97317982,0.69637723,0.27424715,0.43123784
-0.94604994,0.70545547,0.2796799,0.44013986
-0.94935845,0.69731318,0.27901386,0.43732015
-0.96674962,0.69696556,0.27552885,0.43296011
-0.89923268,0.63870745,0.28920821,0.4352346
-0.91273914,0.62458324,0.28643965,0.42845539
-0.9181234,0.68212607,0.28534042,0.44127298
-0.93671765,0.65217271,0.28156384,0.42933988
-0.98894483,0.69332291,0.27112054,0.42662809
-0.93209556,0.64895425,0.28249976,0.42968381
-0.94505204,0.64674518,0.27988098,0.42597144
-0.98794602,0.73801319,0.27131797,0.43784003
-0.9420517,0.64852946,0.2804861,0.42714179
-0.98890745,0.66201829,0.27112793,0.41899773
-0.99253,0.64399527,0.27041265,0.41373779
-0.98226741,0.65610232,0.27244211,0.41917401
-0.98077538,0.66255482,0.27273796,0.42110947
-0.96694323,0.74699596,0.2754902,0.44523379
-0.99765309,0.70217959,0.2694031,0.4266644
-1.0108105,0.77984661,0.26682126,0.44251434
-1.023597,0.73462672,0.26432734,0.42825598
-0.99457947,0.73157785,0.2700085,0.43462598
-0.97237326,0.65184964,0.27440771,0.42054814
-0.97968386,0.64696877,0.27295452,0.41758015
-0.97370344,0.66130278,0.27414294,0.42252887
-0.9909516,0.68210672,0.27072416,0.42339671
-0.92766532,0.72145168,0.28339861,0.44862851
-0.95374577,0.59655842,0.27813214000000003,0.4116406
-0.97789288,0.72057767,0.27331008,0.4360238
-0.96811426,0.75344836,0.27525653,0.44653867
-0.99293101,0.75060314,0.27033354,0.43971276
-0.93324395,0.64918882,0.28226705,0.42945989
-0.91063407,0.60265254,0.28687011,0.4236075
-0.90545239,0.61809608,0.28793132,0.42865121
-0.98022498,0.65439718,0.27284715,0.41925613
-0.98106207,0.73390195,0.2726811,0.43852261
-0.97857282,0.71259073,0.27317506,0.43389375
-0.95779389,0.65172521,0.27732011,0.42407462
-0.97605855,0.70044243,0.27367455,0.43152887
-0.98188251,0.68274428,0.27251841,0.42576816
-1.0319354,0.72344718,0.26270905,0.42348378
-0.98408553,0.71438903,0.27208188,0.4329816
-0.91794684,0.62498541,0.28537642,0.42727901
-0.97245821,0.75695725,0.2743908,0.4463323
-1.0305219,0.73832626,0.26298294,0.42746643
-1.0499297,0.81676917,0.25923859,0.44197251
-1.0768477,0.79063455,0.25410302,0.4289312
-0.95628223,0.68710999,0.27762317,0.43311032
-0.95611652,0.60548315,0.27765641,0.41322884
-0.89496998,0.66116414,0.29008526,0.44181336
-0.91693984,0.53866168,0.28558183,0.40654225
-0.93740901,0.66200041,0.28142401,0.43157978
-0.93918751,0.61054707,0.28106449,0.41857146
-1.0325784,0.79622582,0.26258454,0.4411854
-1.0443722,0.81304978,0.26030726,0.4424259
-1.049681,0.75292565,0.25928637,0.42635086
-1.03717,0.68557364,0.26169641,0.41299536
-1.0596808,0.7779684,0.25737047,0.43003402
-0.94216435,0.61446451,0.28046336,0.41880039
-0.96903599,0.70978732,0.27507269,0.43554841
-0.96903599,0.70978732,0.27507269,0.43554841
-0.96903599,0.70978732,0.27507269,0.43554841
-0.90108838,0.70750798,0.28882689,0.45175546
-0.93955872,0.61404683,0.28098949,0.41933305
-0.93800779,0.65865476,0.28130293,0.4306124
-1.0137602,0.67195276,0.26624461,0.41537048
-0.99224692,0.74002704,0.2704685,0.43727719
-1.0053264,0.72769666,0.26789547,0.43103496
-1.009034,0.72664712,0.26716894,0.4298687
-0.98432877,0.73555289,0.27203371,0.43812482
-0.95665397,0.63952165,0.27754863,0.42137478
-0.99713963,0.72742726,0.26950418,0.43297771
-0.95921427,0.66378338,0.27703554,0.42667482
-0.89061773,0.62590139,0.29098237,0.43420468
-0.90647932,0.59502723,0.28772082,0.42276034
-0.93531042,0.60515564,0.28184859,0.41820296
-1.0115872,0.7544434,0.26666935,0.43606596
-1.0593791,0.8033091,0.25742814,0.43633004
-1.0869727,0.84740018,0.25218877,0.4403917
-1.0423188,0.79979585,0.26070283,0.43966471
-1.0534923,0.78629381,0.25855505,0.43359499
-1.0260903,0.77956593,0.26384278,0.43867915
-1.0441914,0.700139,0.26034208,0.41482545
-1.034851,0.71223829,0.26214472,0.42003914
-0.99219414,0.78275662,0.27047891,0.44783117
-1.0354054,0.6863632,0.26203749,0.41361469
-0.92910179,0.66924679,0.28310698,0.43539935
-1.0323684,0.74491676,0.26262519,0.42862786
-1.0011729,0.78190878,0.26871088,0.44540254
-0.99810255,0.77380075,0.26931465,0.44415848
-0.99458585,0.71149488,0.27000724,0.42969615
-1.0096232,0.75602289,0.26705359,0.43693753
-0.95603231,0.68905249,0.27767329,0.43364869
-0.95279291,0.67892115,0.27832349,0.43195683
-1.0096108,0.75503292,0.26705603,0.43669705
-0.98217397,0.71369681,0.27246063,0.43328099
-1.0160838,0.70002874,0.26579093,0.42163746
-1.0160838,0.70002874,0.26579093,0.42163746
-1.0010382,0.81111324,0.26873735,0.45266097
-1.0344933,0.77991293,0.26221391,0.43669644
-1.0454912,0.6995285,0.26009185,0.41436179
-0.98089456,0.6889566,0.27271432,0.42752949
-1.012285,0.69833641,0.26653292,0.42215124
-1.012285,0.69833641,0.26653292,0.42215124
-1.012285,0.69833641,0.26653292,0.42215124
-0.94265233,0.67237562,0.2803649,0.43283916
-0.94982895,0.67078963,0.27891922,0.43068932
-0.94624195,0.67768011,0.27964122,0.4332602
-1.0131568,0.73624839,0.26636252,0.43121189
-0.99536456,0.71758671,0.26985378,0.43099865
-0.93205363,0.64581649,0.28250826,0.42892532
-0.93911009,0.61783667,0.28108014,0.42036544
-0.98119696,0.60809104,0.27265435,0.40779074
-0.98253203,0.57067074,0.27238966,0.3984659
-0.95258692,0.59062206,0.27836487,0.41048401
-0.95258692,0.59062206,0.27836487,0.41048401
-0.93593194,0.61422353,0.2817228,0.42025945
-0.90003691,0.6186889,0.28904291,0.43012332
-1.0033908,0.66970052,0.26827528,0.417343
-0.95836837,0.69682866,0.27720499,0.43498525
-1.0023554,0.72842873,0.26847858,0.43194337
-0.93177534,0.64332161,0.28256467,0.42838246
-0.97915974,0.65239403,0.27305854,0.41902778
-0.98440576,0.6545623,0.27201846,0.41827871
-0.97009143,0.77839618,0.27486228,0.45222241
-0.95190214,0.73748927,0.27850245,0.4466012
-0.95390999,0.75392027,0.27809917,0.45016855
-0.97046742,0.75947753,0.27478735,0.44744734
-0.98571281,0.77611422,0.27175971,0.44779135
-0.98571281,0.77611422,0.27175971,0.44779135
-0.9718295,0.79681569,0.27451599,0.45635789
-0.99155354,0.80698228,0.27060533,0.45398773
-0.9793196,0.6562254,0.27302681,0.41992185
-0.9817324,0.65077763,0.27254817,0.41800833
-0.95864484,0.73564836,0.2771496,0.44448076
-0.97459951,0.59801407,0.27396467,0.40695071
-0.97496789,0.56162357,0.2738914,0.39811049
-0.9486543,0.77870549,0.27915553,0.45761477
-0.9993001,0.67613315,0.26907905,0.41990413
-0.96691535,0.69275764,0.27549576,0.43188667
-0.96691535,0.69275764,0.27549576,0.43188667
-1.0038808,0.76556513,0.2681791,0.44070148
-1.0253049,0.7387101,0.26399535,0.42883771
-1.0215252,0.73817743,0.26473041,0.42963321
-1.0203321,0.75158813,0.26496271,0.43321546
-0.97554308,0.64900046,0.27377703,0.4190821
-0.95930083,0.63371918,0.2770182,0.41931606
-1.0248444,0.77408136,0.26408485,0.43763571
-1.0104116,0.78243312,0.26689931,0.44325096
-1.0063308,0.81216347,0.26769853,0.4516101
-1.0476936,0.71246532,0.25966824,0.41696904
-0.98343245,0.74065566,0.27221124,0.43960217
-1.0278805,0.73908814,0.26349522,0.42829954
-1.0194435,0.78570442,0.26513582,0.44182984
-0.9873079,0.65546945,0.27144415,0.41779337
-1.0119854,0.81554496,0.26659148,0.4510472
-1.0555468,0.7782298,0.25816138,0.43111167
-1.0502296,0.77374732,0.25918101,0.4313164
-0.96124733,0.66768767,0.27662853,0.42713263
-0.97016578,0.67677573,0.27484746,0.42717413
-1.0077275,0.73725929,0.26742481,0.43279214
-1.0337805,0.73777481,0.26235183,0.42653421
-1.0035673,0.76785557,0.26824062,0.44134339
-1.0361003,0.77273784,0.26190315,0.43453733
-0.99995088,0.74053411,0.26895108,0.43550709
-0.99519818,0.72491699,0.26988656,0.43283806
-0.97675989,0.67043788,0.27353516,0.42401275
-0.9400163,0.68107405,0.28089705,0.43562374
-0.99785065,0.67540108,0.26936422,0.42007889
-0.93417851,0.64781191,0.28207775,0.42889361
-1.007194,0.69722986,0.26752935,0.4231235
-1.0287198,0.66333812,0.26333237,0.40965743
-1.054948,0.65388641,0.25827608,0.4010573
-1.0236085,0.69959462,0.2643251,0.41969784
-1.0269754,0.73938361,0.2636709,0.42859353
-1.0433546,0.72053984,0.26050324,0.41998993
-1.0416235,0.72494716,0.26083686,0.42148596
-0.98370396,0.75668466,0.27215746,0.44348768
-0.96592953,0.64226442,0.27569258,0.41978279
-1.0044774,0.7123555,0.26806201,0.42748446
-0.97131284,0.66933654,0.2746189,0.42507443
-0.98079358,0.74438759,0.27273435,0.44117223
-1.0175747,0.73719909,0.2655001,0.4303617
-1.0190883,0.7503648,0.26520502,0.43322049
-1.0221612,0.75063509,0.26460664,0.43253248
-0.98938941,0.64088747,0.2710327,0.41374574
-0.86328012,0.6725277,0.29665449,0.45245597
-1.030304,0.65559076,0.26302517,0.40740263
-1.0160278,0.74913937,0.26580186,0.43367115
-1.0130763,0.74488769,0.26637825,0.43335185
-1.0037241,0.76944293,0.26820986,0.44169615
-1.0027693,0.78678335,0.2683973,0.44621246
-0.93670695,0.61848746,0.281566,0.42110973
-0.90488774,0.58726295,0.2880471,0.42125471
-0.89713154,0.58348674,0.28964032,0.42222533
-0.91296386,0.59172282,0.28639372,0.42037333
-0.90239132,0.62858326,0.28855933,0.43197246
-0.88455665000000006,0.59004016,0.29223442,0.42689852
-0.93727383,0.57114788,0.28145134,0.40947746
-1.0763963,0.83132228,0.25418859,0.43903632
-1.0832836,0.82891782,0.25288513,0.43674922
-1.116529,0.78411063,0.24665568,0.41765231
-1.1267514,0.78381814,0.24476112,0.41509713
-0.97728207,0.68408691,0.27343141,0.42722182
-0.97803438,0.71732029,0.27328198,0.43518818
-1.0337624,0.68868255,0.26235533,0.41457604
-0.91590042,0.63387122,0.28579395,0.42995636
-0.92539481,0.70743444,0.28385994,0.44572461
-0.8770653,0.59760129,0.29378629,0.43058519
-0.8868113,0.59758115,0.2917683,0.42819235
-0.95458716,0.62966091,0.27796324,0.41947565
-0.98650677,0.75192712,0.27160261,0.44162254
-0.98345714,0.64511981,0.27220635,0.41621342
-0.95033602,0.70898795,0.27881725,0.43995416
-0.96077392,0.70138868,0.27672327,0.43551484
-0.96418353,0.72716756,0.27604137,0.44102185
-1.0004942,0.7239708,0.26884426,0.43130631
-1.014549,0.79873834,0.26609055,0.44625576
-1.0014341,0.79617767,0.26865955,0.44886529
-1.0477829,0.76830182,0.25965107,0.43058099
-0.98170206,0.68678339,0.27255419,0.42680012
-0.92329723,0.55862637,0.28428654,0.40982936
-0.98509093,0.71811776,0.2718828,0.43365033
-0.94120688,0.67183149,0.28065662,0.43306044
-0.96432087,0.60611466,0.27601392,0.41139386
-0.91374855,0.64032409,0.28623338,0.43206659
-0.92672889,0.58959598,0.28358882,0.41650609
-0.93132703,0.59316339,0.28265557,0.41625562
-0.91068983,0.64136854,0.2868587,0.43307372
-0.94513163,0.59673008,0.27986494,0.4137701
-0.89498706,0.59894811,0.29008175,0.42652608
-1.0538816,0.77374029,0.25848043,0.43041914
-1.0422857,0.77741612,0.26070921,0.43416704
-1.0476111,0.84929462,0.2596841,0.45058274
-1.0753826,0.78344278,0.25438081,0.42752903
-0.93157691,0.65734754,0.2826049,0.43186909
-0.95393186,0.69121683,0.27809478,0.43469641
-0.99353144,0.69601591,0.27021512,0.42616495
-1.0315435,0.78189033,0.26278497,0.43790886
-1.0150147,0.73821529,0.26599962,0.43123863
-0.98040401,0.73802873,0.27281163,0.43970108
-0.97563918,0.72842174,0.27375792,0.4385085
-0.95519232,0.68826331,0.27784181,0.43366117
-0.98868962,0.70709129,0.27117098,0.43006197
-0.94049872,0.62187602,0.28079962,0.42101144
-0.94559192,0.6465758,0.27977219,0.42579802
-0.93430972,0.65685218,0.28205118,0.4310772
-0.91723766,0.57712678,0.28552107,0.41578254
-0.90439607,0.67186786,0.28814794,0.44212847
-0.924393,0.6591687,0.28406364,0.43407989
-0.96481466,0.7084151,0.27591526,0.43624898
-0.97754423,0.68866784,0.27337933,0.42827897
-0.94829725,0.66968469,0.27922739,0.43079396
-0.93754384,0.71993262,0.28139674,0.44581087
-0.96123278,0.73601375,0.27663144,0.44393204000000003
-0.96990332,0.73576533,0.27489977,0.44173145
-0.99342616,0.75398754,0.27023588,0.4404247
-1.0289249,0.75205025,0.26329259,0.43122017
-0.99187236,0.71823908,0.27054241,0.43201535
-1.0088159,0.7395202,0.26721164,0.43308
-1.0524877,0.8041795,0.25874769,0.43823996
-0.89827743,0.5672724,0.28940462,0.4179961
-0.89661422,0.64026537,0.28974677,0.43626145
-0.93917615,0.58990415,0.28106679,0.41355897
-0.96578616,0.63199554,0.27572121,0.41731859
-0.95677154,0.70593414,0.27752505,0.4376174
-0.94307137,0.63029185,0.28028036,0.42243643
-0.91457808,0.58451505,0.28606393,0.41822529
-0.91327244,0.57178693,0.28633066,0.41544867
-0.8924637,0.65233074,0.29060167,0.44025359
-1.0569801,0.76409091,0.25788698,0.42729669
-1.0399642,0.81995202,0.2611569,0.44521776
-1.1186344,0.87227266,0.24626468,0.4387192
-1.1186344,0.87227266,0.24626468,0.4387192
-1.0113021,0.6736902,0.2667251,0.41638968
-1.0493106,0.72578788,0.25935751,0.41981747
-1.0529292,0.71993215,0.25866302,0.41751158
-1.0472628,0.74294947,0.25975106,0.42450339
-1.0331385,0.81431732,0.2624761,0.44551196
-0.9509558,0.6875344,0.27869264,0.43452284
-0.99112836,0.74299519,0.27068926,0.43828304
-1.0314909,0.76633147,0.26279516000000003,0.43409582
-0.91607515,0.60684106,0.28575828,0.4233017
-0.92224615,0.60778182,0.28450045,0.42202542
-1.0126085,0.8108113,0.26646967,0.4497212
-1.0361013,0.77640065,0.26190295,0.43543729
-1.0291351,0.74340051,0.26325182,0.42904844
-0.97613182,0.724435,0.27365999,0.4374059
-0.94558851,0.62071782,0.27977287,0.41948918
-0.99575874,0.6779641,0.26977612,0.42121331
-0.98779615,0.71934589,0.2713476,0.43328759
-1.0270216,0.74275853,0.26366193,0.42940893
-1.0505732,0.68788798,0.25911504,0.4103097
-1.0505732,0.68788798,0.25911504,0.4103097
-0.8647246,0.62169927,0.29635319,0.43954094
-0.93674037,0.60074907,0.28155924,0.41678357
-0.9019637,0.61342913,0.28864712,0.42836267
-0.93726149,0.65806449,0.28145384,0.43065065
-1.005696,0.7067707,0.267823,0.42582023
-1.0068514,0.7243499,0.26759648,0.4298406
-1.0137865,0.74548926,0.26623948,0.43332517
-1.038095,0.77022115,0.26151774,0.43342914
-0.96673319,0.72918419,0.27553213,0.44089045
-1.0034534,0.70643002,0.26826297,0.42628529
-0.95954146,0.65205066,0.27697001,0.42372732
-0.95778848,0.63823527,0.2773212,0.42078464
-0.95027487,0.69964358,0.27882955,0.43766812
-0.95621584,0.68503641,0.27763649,0.43261757
-0.9665911,0.72305198,0.27556049,0.43941438
-0.96426489,0.61920629,0.27602511,0.41458121
-0.96332121,0.63002704,0.27621373,0.41743932
-0.93587964,0.67467347,0.28173339,0.43506723
-0.96601222,0.67376529,0.27567607,0.42745387
-0.99013101,0.76090249,0.2708862,0.4429425
-1.0622837,0.75419304,0.25687328,0.42358085
-1.028876,0.76318374,0.26330207,0.43396494
-0.92965002,0.60928728,0.28299572,0.42058735
-0.94373496,0.59728365,0.28014652,0.41424323
-0.93809452,0.61375979,0.2812854,0.41961971
-0.94697824,0.65657832,0.27949293,0.42790596
-0.93906683,0.62247562,0.28108888,0.42150672
-0.92170472,0.62091665,0.28461067,0.42536484
-0.95032737,0.70071936,0.27881899,0.43791998
-0.84545976,0.56283671,0.30038614,0.42981082
-0.85891924,0.52370899,0.2975652,0.41697343
-0.85511446,0.52008791,0.29836109,0.41701809
-0.99277199,0.7176275,0.27036491,0.43164457
-0.95563051,0.65667746,0.27775389,0.42581344
-0.96185181,0.7216518,0.27650758,0.44023706
-0.92783921,0.7070392,0.2833633,0.44502317
-0.91490584,0.6946629,0.285997,0.44516076
-0.90490664,0.53397342,0.28804323,0.40831554
-0.91152235,0.55266836,0.28668842,0.41123701
-0.89114604,0.59818991,0.29087338,0.42728031
-0.89114604,0.59818991,0.29087338,0.42728031
-0.98313956,0.72727865,0.27226927,0.43638146
-1.0454279,0.75556405,0.26010403,0.42803719
-1.0473686,0.78884664,0.25973073,0.43572709
-0.93773392,0.66286359,0.28135831,0.43171183
-0.92540505,0.67064809,0.28385786,0.436653
-1.0428693,0.68272133,0.26059673,0.41092374
-0.92286237,0.70897242,0.28437503,0.44673044
-0.97243257,0.66276144,0.2743959,0.42319501
-0.97853703,0.63362036,0.27318217,0.41461566
-0.86114023,0.58997464,0.29710117,0.43262097
-0.96685738,0.73060556,0.27550734,0.44121024
-1.0221238,0.62219718,0.26461392,0.40132998
-0.99868918,0.6590875,0.26919922,0.41590624
-1.0014718,0.63511615,0.26865216,0.40942193
-0.99889995,0.81772126,0.26915776,0.45482882
-0.98363046,0.81840961,0.27217202,0.45878849
-1.0206972,0.67118606,0.26489162,0.41350098
-1.0371093,0.65975803,0.26170814,0.4067659
-0.98121946,0.72353085,0.27264988,0.43593199
-0.96760866,0.64090327,0.2753574,0.41904247
-0.95962974,0.69865766,0.27695233,0.43512476
-0.95193448,0.71541708,0.27849595,0.44114476
-0.95821692,0.69735994,0.27723534,0.43515306
-0.9597587,0.6091906,0.27692651,0.41324466
-0.98131411,0.63209434,0.27263111,0.41357164
-1.0620226,0.81667886,0.25692313,0.4389699
-1.0121216,0.69068072,0.26656485,0.42032463
-1.006612,0.80151549,0.26764342,0.44890486
-1.0191006,0.70511216,0.26520263,0.4221415
-1.0078771,0.65781189,0.26739552,0.41336661
-0.98268233,0.71057805,0.27235987,0.43239057
-0.98915721,0.68100089,0.27107858,0.42356483
-1.0199386,0.79657096,0.26503937,0.44438913
-1.0214962,0.8313227,0.26473607,0.45259941
-0.97090398,0.61424064,0.27470036,0.41176752
-0.9588611,0.66585199,0.27710628,0.42726735
-0.90871536,0.61448406,0.28726279,0.42696829
-0.89179395,0.62294789,0.29073976,0.43319041
-0.88904051,0.62305307,0.29130787,0.43389244
-0.92699323,0.57213508,0.28353512,0.41220483
-0.86867623,0.59218436,0.29552983,0.43131405
-0.88714899,0.57922474,0.29169853,0.42362149
-0.92357861,0.6410574,0.28422929,0.42983578
-0.93510025,0.64059722,0.28189113,0.42690181
-0.96409651,0.70260124,0.27605876,0.43499617
-0.97922172,0.69056865,0.27304624,0.42833365
-1.0497041,0.76260774,0.25928192,0.42871487
-1.0382182,0.76999922,0.26149395,0.4333444
-0.97594215,0.79479134,0.27369769,0.45483574
-0.97018153,0.80871127,0.27484432,0.45971992
-0.97017839,0.78265059,0.27484495,0.45325496
-0.94878735,0.60991467,0.27912876,0.41608334
-0.99224973,0.7096372,0.27046794,0.4298134
-0.93952618,0.73650428,0.28099606,0.44941815
-0.9296378,0.68567425,0.2829982,0.43930983
-0.92597266,0.58192694,0.28374249,0.41482706
-0.96729063,0.58585495,0.27542087,0.40578068
-0.90144455,0.69041086,0.28875373,0.44743651
-1.0138411,0.71490748,0.26622882,0.4258182
-1.0302278,0.71348063,0.26303994,0.42146868
-1.0172014,0.76426776,0.2655729,0.43710157
-1.0246979,0.70895873,0.26411332,0.4217145
-1.0002213,0.74932288,0.26889792,0.43760239
-1.010458,0.77126715,0.26689022,0.44048575
-0.89354875,0.54313251,0.29037803,0.41328149
-1.0557975,0.79540956,0.25811337,0.43526834
-1.0557975,0.79540956,0.25811337,0.43526834
-1.0481601,0.73445986,0.25957856,0.4222118
-0.99742863,0.71999091,0.26944728,0.43108206
-0.98859673,0.64854252,0.27118934,0.41579631
-0.89784662,0.6982912,0.28949322,0.45027604
-1.0605976,0.71684605,0.25719526,0.41489846
-1.0605976,0.71684605,0.25719526,0.41489846
-1.0730973,0.78483713,0.25481451,0.42842987
-0.90125608,0.52399687,0.28879244,0.40678811
-0.90187434,0.58668435,0.28866547,0.42184843
-0.93271839,0.61663632,0.28237354,0.42163087
-0.91737373,0.62244695,0.28549332,0.42679814
-0.9905333,0.73029784,0.27080675,0.43530583
-1.0055819,0.72657208,0.26784536,0.43069654
-0.92533688,0.62377717,0.28387172,0.42517625
-0.94969542,0.6604399,0.27894608,0.42818614
-1.0405789,0.7650911,0.2610383,0.43156033
-1.0028349,0.72112158,0.26838441,0.43003378
-0.91805748,0.64394606,0.28535386,0.43189803
-0.94887106,0.63856598,0.27911192,0.42304027
-0.91364995,0.59404237,0.28625352,0.42077138
-1.0436402,0.77781639,0.26044824,0.43393264
-1.0244511,0.72956375,0.2641613,0.4268078
-0.96625402,0.77215359,0.27562778,0.45162667
-1.0411809,0.76108135,0.2609222,0.43042936
-1.0172289,0.75116437,0.26556753,0.43387351
-0.92129291,0.67419322,0.28469453,0.43853749
-0.92489737,0.65603856,0.28396107,0.43318728
-0.94241028,0.60708649,0.28041373000000003,0.41694583
-0.90509874,0.59174814,0.28800383,0.42229711
-0.95524285,0.63931701,0.27783167,0.42166897
-0.95483638,0.64866749,0.27791323,0.42405014
-0.98483507,0.68785697,0.27193345,0.42629638
-0.91566996,0.68917686,0.28584099,0.44361755
-0.9381113,0.67731745,0.28128201,0.43516857
-0.93086332,0.6706308,0.2827496,0.43530655
-1.0249855,0.73820323,0.26405742,0.42879179
-0.97918987,0.7172188,0.27305256,0.43487924
-0.97374627,0.69454088,0.27413442,0.4306486
-1.0090034,0.71659952,0.26717493,0.42741546
-0.97952728,0.66920476,0.27298559,0.42303602
-0.9840832,0.6296224,0.27208234,0.41230111
-0.96597549,0.6383845,0.2756834,0.41882689
-0.95845927,0.68767477,0.27718678,0.43271451
-0.97679571,0.69750717,0.27352805,0.43062821
-0.94331096,0.69193574,0.28023203,0.43748504
-0.9355998,0.73482915,0.28179002,0.44997526
-0.93920579,0.73275584,0.2810608,0.44857005
-1.0244987,0.67733767,0.26415203,0.41407103
-0.99448375,0.71433112,0.27002736,0.43041636
-0.98943051,0.75368335,0.27102458,0.44133466
-1.0401871,0.7326648,0.26111389,0.42371963
-1.0324842,0.7603683,0.26260277,0.43238771
-1.0418652,0.69502851,0.26079027,0.41414973
-1.0211779,0.70428287,0.26479802,0.42143264
-0.98898111,0.71978894,0.27111337,0.43310543
-0.94728961,0.68664589,0.27943023,0.43520547
-0.971022,0.71962068,0.27467684,0.43747862
-0.93420015,0.6194148,0.28207337,0.42194712
-1.0093469,0.71405894,0.26710769,0.42670979
-0.99485416,0.67527359,0.26995436,0.42077797
-0.96952825,0.69738312,0.27497454,0.43238055
-0.97733722,0.74379417,0.27342046,0.44187817
-0.96073938,0.68541817,0.27673018,0.43160121
-0.95791361,0.68169953,0.27729612,0.43138219
-0.94935274,0.6387769,0.27901501,0.42297419000000003
-0.93687394,0.62654825,0.28153222,0.42303524
-0.96032845,0.63350319,0.27681244,0.41901329
-0.99637794,0.60536223,0.26965416,0.40347281
-0.93052752,0.64193056,0.2828177,0.42834739
-1.0177286,0.67242277,0.26547008,0.41452121
-0.96093586,0.67405509,0.27669086,0.42876768
-0.95455761,0.63182206,0.27796917,0.42000922
-0.99102556,0.74760964,0.27070956,0.43944472
-0.99576784,0.73396678,0.26977433,0.43492102
-0.95195488,0.62880544,0.27849185,0.4199084
-0.9841302,0.61722597,0.27207303,0.40928928
-1.0264875,0.83024947,0.26376564,0.45109732
-1.0475988,0.83039344,0.25968647,0.44591115
-1.0615809,0.7632117,0.25700746,0.4259562
-1.0045694,0.77247824,0.26804397,0.44223627
-1.0410591,0.76697978,0.2609457,0.43190591
-1.02777,0.72241191,0.26351667,0.42424818
-1.0397774,0.71926177,0.26119294,0.42055008
-1.0612758,0.71111621,0.25706572,0.41334371
-1.0823168,0.77736832,0.25306784,0.42434824
-1.0724544,0.82100483,0.2549366,0.43746673
-1.0261338,0.85382687,0.26383434,0.45702954
-1.0334971,0.74713282,0.26240669,0.4288942
-0.96999706,0.67591345,0.27488109,0.42700443
-0.9495586,0.70077635,0.2789736,0.43812325
-0.96867906,0.67630681,0.27514387,0.4274232
-0.9750655,0.67711244,0.27387199,0.42605795
-0.98214208,0.71198831,0.27246696,0.43286935
-1.0264615,0.71282342,0.2637707,0.42222698
-0.99226467,0.73004046,0.27046499,0.43481703
-1.0427168,0.76845172,0.26062612,0.43186032
-1.0356693,0.77902632,0.26198646,0.43618911
-0.95769902,0.64417814,0.27733913,0.42225556
-0.96570799,0.6255005,0.27573682,0.41575908
-0.96048431,0.5855336,0.27678124,0.4073453
-0.91241411,0.66749759,0.28650609,0.43907511
-0.92012289,0.66426363,0.28493286,0.43638186
-0.95319107,0.62448362,0.27824353,0.41855515
-0.96490658,0.59714944,0.27589689,0.40908309
-0.98840688,0.72331516,0.27122686,0.43411246
-0.9508956,0.68797659,0.27870474,0.43464629
-1.0073218,0.69715692,0.2675043,0.42307449
-1.0001729,0.73375083,0.26890743,0.43378568
-1.0120598,0.74070764,0.26657694,0.43257517
-0.99759305,0.71221765,0.26941492,0.42913642
-1.0150109,0.73202225,0.26600036,0.42972123
-1.0150109,0.73202225,0.26600036,0.42972123
-0.96853675,0.6668776,0.27517225,0.42515194
